,sessionID,labels,positive,neutral,negative,dims,time_shape,path
4088,Ses03M_script01_2_F015,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_F015.pt
4089,Ses03M_script01_2_F017,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_F017.pt
4090,Ses03M_script01_2_F019,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_F019.pt
4091,Ses03M_script01_2_M000,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M000.pt
4092,Ses03M_script01_2_M001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M001.pt
4093,Ses03M_script01_2_M002,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M002.pt
4094,Ses03M_script01_2_M003,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M003.pt
4095,Ses03M_script01_2_M004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M004.pt
4096,Ses03M_script01_2_M005,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M005.pt
4097,Ses03M_script01_2_M006,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M006.pt
4098,Ses03M_script01_2_M008,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M008.pt
4099,Ses03M_script01_2_M009,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M009.pt
4100,Ses03M_script01_2_M010,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M010.pt
4101,Ses03M_script01_2_M011,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M011.pt
4102,Ses03M_script01_2_M012,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M012.pt
4103,Ses03M_script01_2_M014,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M014.pt
4104,Ses03M_script01_2_M015,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M015.pt
4105,Ses03M_script01_2_M016,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M016.pt
4106,Ses03M_script01_2_M017,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_2\Ses03M_script01_2_M017.pt
4107,Ses03M_script01_3_F004,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F004.pt
4108,Ses03M_script01_3_F006,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F006.pt
4109,Ses03M_script01_3_F007,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F007.pt
4110,Ses03M_script01_3_F008,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F008.pt
4111,Ses03M_script01_3_F011,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F011.pt
4112,Ses03M_script01_3_F012,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F012.pt
4113,Ses03M_script01_3_F013,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F013.pt
4114,Ses03M_script01_3_F014,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F014.pt
4115,Ses03M_script01_3_F015,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F015.pt
4116,Ses03M_script01_3_F016,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F016.pt
4117,Ses03M_script01_3_F017,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F017.pt
4118,Ses03M_script01_3_F018,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F018.pt
4119,Ses03M_script01_3_F019,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F019.pt
4120,Ses03M_script01_3_F020,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F020.pt
4121,Ses03M_script01_3_F021,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F021.pt
4122,Ses03M_script01_3_F029,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F029.pt
4123,Ses03M_script01_3_F030,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F030.pt
4124,Ses03M_script01_3_F031,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F031.pt
4125,Ses03M_script01_3_F033,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F033.pt
4126,Ses03M_script01_3_F034,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_F034.pt
4127,Ses03M_script01_3_M001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M001.pt
4128,Ses03M_script01_3_M002,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M002.pt
4129,Ses03M_script01_3_M004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M004.pt
4130,Ses03M_script01_3_M008,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M008.pt
4131,Ses03M_script01_3_M010,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M010.pt
4132,Ses03M_script01_3_M016,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M016.pt
4133,Ses03M_script01_3_M018,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M018.pt
4134,Ses03M_script01_3_M019,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M019.pt
4135,Ses03M_script01_3_M021,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M021.pt
4136,Ses03M_script01_3_M023,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M023.pt
4137,Ses03M_script01_3_M027,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M027.pt
4138,Ses03M_script01_3_M028,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M028.pt
4139,Ses03M_script01_3_M029,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M029.pt
4140,Ses03M_script01_3_M030,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M030.pt
4141,Ses03M_script01_3_M031,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M031.pt
4142,Ses03M_script01_3_M032,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M032.pt
4143,Ses03M_script01_3_M033,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M033.pt
4144,Ses03M_script01_3_M034,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M034.pt
4145,Ses03M_script01_3_M035,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M035.pt
4146,Ses03M_script01_3_M036,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M036.pt
4147,Ses03M_script01_3_M037,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M037.pt
4148,Ses03M_script01_3_M038,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M038.pt
4149,Ses03M_script01_3_M039,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M039.pt
4150,Ses03M_script01_3_M040,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M040.pt
4151,Ses03M_script01_3_M041,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M041.pt
4152,Ses03M_script01_3_M042,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M042.pt
4153,Ses03M_script01_3_M045,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M045.pt
4154,Ses03M_script01_3_M046,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script01_3\Ses03M_script01_3_M046.pt
4155,Ses03M_script02_1_F005,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_F005.pt
4156,Ses03M_script02_1_F007,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_F007.pt
4157,Ses03M_script02_1_F008,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_F008.pt
4158,Ses03M_script02_1_F009,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_F009.pt
4159,Ses03M_script02_1_F013,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_F013.pt
4160,Ses03M_script02_1_F015,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_F015.pt
4161,Ses03M_script02_1_F016,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_F016.pt
4162,Ses03M_script02_1_F018,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_F018.pt
4163,Ses03M_script02_1_F019,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_F019.pt
4164,Ses03M_script02_1_M000,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M000.pt
4165,Ses03M_script02_1_M001,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M001.pt
4166,Ses03M_script02_1_M002,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M002.pt
4167,Ses03M_script02_1_M003,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M003.pt
4168,Ses03M_script02_1_M004,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M004.pt
4169,Ses03M_script02_1_M005,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M005.pt
4170,Ses03M_script02_1_M014,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M014.pt
4171,Ses03M_script02_1_M015,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M015.pt
4172,Ses03M_script02_1_M016,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M016.pt
4173,Ses03M_script02_1_M017,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M017.pt
4174,Ses03M_script02_1_M020,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M020.pt
4175,Ses03M_script02_1_M023,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M023.pt
4176,Ses03M_script02_1_M024,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M024.pt
4177,Ses03M_script02_1_M025,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M025.pt
4178,Ses03M_script02_1_M026,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M026.pt
4179,Ses03M_script02_1_M027,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M027.pt
4180,Ses03M_script02_1_M033,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M033.pt
4181,Ses03M_script02_1_M034,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M034.pt
4182,Ses03M_script02_1_M035,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M035.pt
4183,Ses03M_script02_1_M036,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M036.pt
4184,Ses03M_script02_1_M037,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M037.pt
4185,Ses03M_script02_1_M038,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M038.pt
4186,Ses03M_script02_1_M039,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M039.pt
4187,Ses03M_script02_1_M040,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M040.pt
4188,Ses03M_script02_1_M041,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M041.pt
4189,Ses03M_script02_1_M042,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M042.pt
4190,Ses03M_script02_1_M043,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M043.pt
4191,Ses03M_script02_1_M044,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_1\Ses03M_script02_1_M044.pt
4192,Ses03M_script02_2_F000,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F000.pt
4193,Ses03M_script02_2_F001,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F001.pt
4194,Ses03M_script02_2_F002,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F002.pt
4195,Ses03M_script02_2_F003,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F003.pt
4196,Ses03M_script02_2_F004,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F004.pt
4197,Ses03M_script02_2_F007,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F007.pt
4198,Ses03M_script02_2_F008,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F008.pt
4199,Ses03M_script02_2_F009,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F009.pt
4200,Ses03M_script02_2_F011,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F011.pt
4201,Ses03M_script02_2_F012,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F012.pt
4202,Ses03M_script02_2_F013,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F013.pt
4203,Ses03M_script02_2_F014,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F014.pt
4204,Ses03M_script02_2_F015,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F015.pt
4205,Ses03M_script02_2_F016,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F016.pt
4206,Ses03M_script02_2_F017,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F017.pt
4207,Ses03M_script02_2_F018,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F018.pt
4208,Ses03M_script02_2_F023,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F023.pt
4209,Ses03M_script02_2_F024,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F024.pt
4210,Ses03M_script02_2_F025,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session3\sentences\mfcc\Ses03M_script02_2\Ses03M_script02_2_F025.pt
